Suburb,Rooms,Type,Price,Method,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_monthly_price_mean
Doncaster,2,h,1140000.0,S,3108.0,1.0,1.0,679.0,,1960.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1180000.0,S,3108.0,1.0,2.0,657.0,,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,t,746000.0,S,3108.0,2.0,2.0,118.0,106.0,2013.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1485000.0,S,3108.0,2.0,2.0,731.0,140.0,1960.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1190000.0,S,3108.0,1.0,1.0,658.0,140.0,1960.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,900000.0,PI,3108.0,2.0,2.0,366.0,150.0,2013.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1250000.0,PI,3108.0,2.0,1.0,728.0,150.0,1965.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1030000.0,S,3108.0,1.0,1.0,827.0,100.0,1960.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,4,t,985000.0,S,3108.0,2.0,2.0,182.0,160.0,1998.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1300000.0,S,3108.0,1.0,2.0,651.0,119.0,1970.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,2,u,522500.0,S,3108.0,1.0,1.0,145.0,,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,5,h,1510000.0,PI,3108.0,2.0,2.0,659.0,,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,4,h,1460000.0,SP,3108.0,2.0,2.0,840.0,,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,958000.0,S,3108.0,2.0,2.0,484.39035916824196,,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,4,h,1462500.0,S,3108.0,3.0,2.0,654.0,160.0,1969.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1430000.0,S,3108.0,1.0,2.0,811.0,,1970.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,4,t,1350000.0,PI,3108.0,3.0,2.0,711.0,,1960.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1250000.0,PI,3108.0,2.0,2.0,900.0,195.0,1970.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,4,h,1460800.0,SP,3108.0,3.0,2.0,654.0,305.0,1970.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1152500.0,S,3108.0,2.0,2.0,648.0,129.0,1980.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,5,h,1650000.0,VB,3108.0,4.0,2.0,500.0,429.0,2007.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1474000.0,S,3108.0,2.0,2.0,753.0,,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,u,800000.0,PI,3108.0,2.0,2.0,267.0,,1991.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1391000.0,S,3108.0,1.0,1.0,764.0,175.0,1965.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,2,u,452000.0,S,3108.0,1.0,1.0,67.0,68.0,1975.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,5,h,1322000.0,S,3108.0,1.0,0.0,729.0,,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,t,1102200.0,SP,3108.0,2.0,2.0,233.0,175.0,2012.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,4,h,1401000.0,S,3108.0,3.0,2.0,650.0,261.0,1970.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,4,h,1782000.0,S,3108.0,3.0,3.0,586.0,306.0,2002.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,u,735000.0,S,3108.0,1.0,1.0,302.0,,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,4,h,1520000.0,S,3108.0,3.0,2.0,657.0,275.0,2010.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,990000.0,S,3108.0,1.0,1.0,746.0,,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1020000.0,PI,3108.0,1.0,2.0,725.0,,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,878000.0,S,3108.0,2.0,2.0,484.39035916824196,163.0,2001.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,4,t,973500.0,S,3108.0,2.0,2.0,234.0,160.0,2009.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,u,751800.0,SP,3108.0,1.0,2.0,109.0,120.0,2001.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1100000.0,VB,3108.0,2.0,2.0,771.0,169.0,1960.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1202000.0,S,3108.0,2.0,2.0,649.0,150.0,1965.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,1362000.0,S,3108.0,1.0,2.0,798.0,132.0,1960.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,4,h,1810000.0,S,3108.0,2.0,4.0,769.0,240.0,1970.0,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,826000.0,S,3108.0,1.0,4.0,192.0,278.0,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,h,900000.0,S,3108.0,3.0,2.0,385.0,,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Doncaster,3,t,888000.0,S,3108.0,2.0,1.0,192.0,,,3108.0,128.82978723404256,141.0,1137.5,5125.25
Eaglemont,5,h,1901000.0,S,3084.0,2.0,2.0,963.0,225.0,1925.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,4,h,1650000.0,VB,3084.0,3.0,2.0,724.0,327.0,1940.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,3,h,1816000.0,S,3084.0,1.0,2.0,846.0,180.0,1955.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,2,u,525000.0,S,3084.0,1.0,1.0,79.0,70.0,1970.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,4,h,2050000.0,S,3084.0,3.0,2.0,723.0,290.0,1950.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,5,h,1930000.0,S,3084.0,2.0,1.0,939.0,236.0,1930.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,2,h,2850000.0,S,3084.0,1.0,1.0,1777.0,,,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,4,h,2600000.0,VB,3084.0,2.0,3.0,871.0,322.0,1937.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,2,u,600000.0,SP,3084.0,1.0,1.0,112.0,95.0,1970.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,3,h,1601000.0,S,3084.0,1.0,1.0,872.0,136.0,1960.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,3,h,1100000.0,VB,3084.0,2.0,1.0,555.0,300.0,1988.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,4,h,2550000.0,VB,3084.0,2.0,2.0,1484.0,478.0,1970.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,3,u,1190000.0,S,3084.0,2.0,2.0,484.39035916824196,148.0,1975.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,4,h,2012000.0,S,3084.0,3.0,2.0,597.0,245.0,1940.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Eaglemont,4,h,2309000.0,S,3084.0,3.0,2.0,1177.0,291.0,1960.0,3084.0,127.20833333333333,72.0,1128.75,2298.0
Elsternwick,2,h,900000.0,VB,3185.0,1.0,2.0,239.0,110.0,1940.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,h,1625000.0,S,3185.0,2.0,2.0,447.0,181.0,1920.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,h,906000.0,S,3185.0,1.0,1.0,221.0,,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,4,h,1100000.0,VB,3185.0,2.0,0.0,147.0,159.0,1910.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,u,930000.0,S,3185.0,1.0,1.0,295.0,,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,h,1755000.0,S,3185.0,2.0,1.0,391.0,173.0,1905.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,4,h,1400000.0,SP,3185.0,1.0,1.0,489.0,150.0,1910.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,u,1240000.0,S,3185.0,2.0,2.0,319.0,123.0,1990.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,u,700000.0,S,3185.0,1.0,2.0,99.0,92.0,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,u,591000.0,S,3185.0,1.0,1.0,815.0,62.0,2008.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,u,537000.0,S,3185.0,1.0,1.0,484.39035916824196,79.0,1970.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,h,1805000.0,PI,3185.0,2.0,1.0,347.0,,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,h,800000.0,VB,3185.0,2.0,2.0,331.0,112.0,2010.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,h,1160000.0,SP,3185.0,2.0,2.0,155.0,137.0,2011.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,t,820000.0,VB,3185.0,2.0,2.0,108.0,3.0,2002.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,h,900000.0,VB,3185.0,1.0,1.0,198.0,,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,h,1390000.0,PI,3185.0,1.0,2.0,463.0,102.0,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,t,1071000.0,S,3185.0,2.0,2.0,179.0,125.0,2000.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,h,1800000.0,S,3185.0,2.0,2.0,492.0,181.0,1905.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,h,2345000.0,S,3185.0,2.0,1.0,419.0,204.0,1908.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,u,626000.0,S,3185.0,1.0,1.0,1764.0,100.0,1930.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,h,2160000.0,S,3185.0,1.0,1.0,590.0,185.0,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,4,h,3000000.0,S,3185.0,2.0,2.0,661.0,204.0,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,h,1500000.0,VB,3185.0,2.0,0.0,195.0,,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,4,h,1650000.0,PI,3185.0,3.0,2.0,386.0,185.0,1913.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,t,850000.0,PI,3185.0,2.0,2.0,108.0,142.0,2000.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,h,1450000.0,S,3185.0,1.0,2.0,351.0,108.0,1915.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,4,h,2806000.0,S,3185.0,3.0,2.0,669.0,255.0,1930.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,3,u,782000.0,S,3185.0,1.0,1.0,484.39035916824196,95.0,1970.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,4,h,1007000.0,S,3185.0,2.0,2.0,125.0,200.0,2000.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,4,h,1450000.0,PI,3185.0,2.0,2.0,376.0,192.0,1917.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,u,500000.0,S,3185.0,1.0,1.0,484.39035916824196,59.0,2006.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,h,895000.0,S,3185.0,1.0,1.0,147.0,81.0,1915.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,t,751000.0,S,3185.0,2.0,1.0,484.39035916824196,,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,4,h,2050000.0,PI,3185.0,3.0,2.0,420.0,270.0,2016.0,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,u,410000.0,VB,3185.0,1.0,0.0,484.39035916824196,,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elsternwick,2,u,577000.0,S,3185.0,1.0,0.0,484.39035916824196,,,3185.0,154.1320754716981,106.0,826.1,3374.9
Elwood,1,u,520000.0,S,3184.0,1.0,1.0,484.39035916824196,51.0,1930.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,t,1350000.0,S,3184.0,2.0,2.0,1170.0,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,392500.0,SP,3184.0,1.0,0.0,484.39035916824196,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,507000.0,S,3184.0,1.0,1.0,484.39035916824196,79.0,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,525000.0,S,3184.0,1.0,1.0,553.0,83.0,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,h,2116000.0,S,3184.0,1.0,2.0,463.0,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,750000.0,S,3184.0,1.0,1.0,484.39035916824196,71.0,1930.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,510000.0,S,3184.0,1.0,1.0,484.39035916824196,60.0,2001.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,599999.0,S,3184.0,1.0,0.0,484.39035916824196,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,300000.0,S,3184.0,1.0,0.0,484.39035916824196,33.0,1930.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,t,1395000.0,S,3184.0,2.0,1.0,400.0,126.0,1996.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,855000.0,S,3184.0,1.0,1.0,1966.0,85.0,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,1050000.0,VB,3184.0,2.0,2.0,2381.0,,2009.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,955000.0,S,3184.0,1.0,1.0,2925.0,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,680000.0,PI,3184.0,1.0,1.0,510.0,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,790000.0,S,3184.0,1.0,2.0,484.39035916824196,85.0,1940.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,550000.0,S,3184.0,1.0,1.0,484.39035916824196,68.0,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,357000.0,S,3184.0,1.0,1.0,484.39035916824196,50.0,1965.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,685000.0,PI,3184.0,1.0,1.0,484.39035916824196,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,825000.0,S,3184.0,1.0,2.0,484.39035916824196,86.0,1930.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,h,1050000.0,VB,3184.0,1.0,0.0,257.0,138.0,1920.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,632000.0,PI,3184.0,1.0,1.0,484.39035916824196,54.0,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,582500.0,S,3184.0,1.0,1.0,484.39035916824196,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,485000.0,S,3184.0,1.0,1.0,484.39035916824196,43.0,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,660000.0,VB,3184.0,2.0,1.0,317.0,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,575000.0,PI,3184.0,1.0,0.0,483.0,57.0,1950.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,590000.0,PI,3184.0,1.0,1.0,484.39035916824196,77.0,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,h,1238000.0,S,3184.0,2.0,1.0,116.0,119.0,1996.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,640000.0,S,3184.0,1.0,1.0,626.0,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,510000.0,PI,3184.0,1.0,1.0,484.39035916824196,62.0,1950.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,717000.0,S,3184.0,1.0,1.0,484.39035916824196,,1950.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,4,h,1875000.0,S,3184.0,2.0,0.0,223.0,173.0,1910.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,h,1180000.0,S,3184.0,1.0,0.0,249.0,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,u,780000.0,S,3184.0,1.0,1.0,484.39035916824196,100.0,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,h,878500.0,S,3184.0,2.0,1.0,75.0,122.0,2002.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,1015000.0,S,3184.0,1.0,2.0,484.39035916824196,,2003.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,t,940000.0,S,3184.0,1.0,1.0,484.39035916824196,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,630000.0,S,3184.0,1.0,1.0,484.39035916824196,,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,h,1700000.0,S,3184.0,2.0,2.0,316.0,,1910.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,686000.0,S,3184.0,1.0,1.0,1622.0,,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,560000.0,PI,3184.0,1.0,0.0,484.39035916824196,70.0,1930.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,765000.0,S,3184.0,1.0,0.0,484.39035916824196,88.0,1940.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,670000.0,S,3184.0,2.0,1.0,484.39035916824196,84.0,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,h,1625000.0,S,3184.0,2.0,1.0,246.0,133.0,1950.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,1122000.0,SP,3184.0,2.0,1.0,484.39035916824196,104.0,1923.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,559000.0,PI,3184.0,1.0,1.0,1307.0,,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,369000.0,S,3184.0,1.0,1.0,1547.0,,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,525500.0,SP,3184.0,1.0,1.0,484.39035916824196,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,4,h,2400000.0,PI,3184.0,2.0,2.0,560.0,185.0,1920.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,655000.0,PI,3184.0,1.0,1.0,484.39035916824196,70.0,1965.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,684000.0,SP,3184.0,1.0,0.0,484.39035916824196,98.0,1930.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,451000.0,S,3184.0,1.0,1.0,484.39035916824196,,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,500000.0,VB,3184.0,1.0,1.0,484.39035916824196,63.0,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,680000.0,SP,3184.0,1.0,1.0,484.39035916824196,67.0,1930.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,600000.0,S,3184.0,1.0,1.0,484.39035916824196,75.0,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,370000.0,PI,3184.0,1.0,1.0,484.39035916824196,51.0,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,612000.0,S,3184.0,1.0,1.0,484.39035916824196,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,h,1561000.0,S,3184.0,2.0,0.0,218.0,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,390000.0,VB,3184.0,1.0,1.0,644.0,47.0,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,313000.0,S,3184.0,1.0,1.0,484.39035916824196,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,630000.0,PI,3184.0,1.0,1.0,484.39035916824196,70.0,1935.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,h,1675000.0,S,3184.0,1.0,1.0,345.0,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,470000.0,SP,3184.0,1.0,1.0,900.0,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,640000.0,S,3184.0,1.0,0.0,484.39035916824196,80.0,1940.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,932000.0,S,3184.0,2.0,1.0,799.0,110.0,2012.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,645000.0,S,3184.0,1.0,1.0,484.39035916824196,75.0,1975.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,347000.0,S,3184.0,1.0,1.0,484.39035916824196,37.0,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,875000.0,SP,3184.0,1.0,1.0,484.39035916824196,83.0,1930.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,582500.0,SP,3184.0,1.0,1.0,484.39035916824196,65.0,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,570000.0,S,3184.0,1.0,1.0,484.39035916824196,50.0,1940.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,4,h,1875000.0,VB,3184.0,3.0,0.0,235.0,211.0,2005.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,326000.0,VB,3184.0,1.0,1.0,484.39035916824196,,,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,1,u,340000.0,SP,3184.0,1.0,1.0,484.39035916824196,42.0,1970.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,687500.0,S,3184.0,1.0,1.0,484.39035916824196,69.0,1930.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,680000.0,PI,3184.0,1.0,1.0,484.39035916824196,,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,730000.0,S,3184.0,1.0,1.0,484.39035916824196,85.0,1940.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,526000.0,S,3184.0,1.0,0.0,484.39035916824196,47.0,1930.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,t,920000.0,PI,3184.0,2.0,2.0,758.0,18.0,2010.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,h,1830000.0,S,3184.0,2.0,2.0,374.0,162.0,1925.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,2,u,572500.0,PI,3184.0,2.0,1.0,1307.0,,1960.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Elwood,3,h,1925000.0,VB,3184.0,1.0,1.0,393.0,,1923.0,3184.0,147.45373134328358,335.0,1099.962962962963,3581.2727272727275
Essendon,3,h,1425000.0,S,3040.0,2.0,2.0,684.0,147.0,1950.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,2,u,660000.0,S,3040.0,1.0,1.0,263.0,113.0,1980.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,2,u,550000.0,VB,3040.0,1.0,1.0,484.39035916824196,83.0,1980.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,3,h,980000.0,VB,3040.0,1.0,1.0,445.0,,,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,3,h,1295000.0,PI,3040.0,1.0,3.0,688.0,105.0,1930.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,4,h,1900000.0,S,3040.0,1.0,2.0,733.0,,,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,2,t,595000.0,S,3040.0,1.0,2.0,752.0,89.0,1990.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,3,h,911000.0,S,3040.0,2.0,2.0,225.0,98.0,2008.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,4,h,900000.0,SP,3040.0,2.0,1.0,288.0,210.0,1980.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,2,u,645000.0,S,3040.0,1.0,1.0,484.39035916824196,76.0,1980.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,4,h,1965000.0,S,3040.0,2.0,4.0,704.0,,,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,3,u,840000.0,S,3040.0,2.0,1.0,282.0,,,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,2,u,702500.0,S,3040.0,1.0,1.0,168.0,77.0,2008.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
Essendon,3,h,960000.0,S,3040.0,1.0,2.0,549.0,106.0,1950.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665
